time,temperature_2m,relativehumidity_2m,surface_pressure,precipitation,cloudcover,direct_radiation,diffuse_radiation,windspeed_10m
12,8.5,86,990.0,0.0,100,19.0,211.0,20.3
13,9.1,85,990.0,0.0,100,8.0,180.0,19.7
14,9.4,85,988.8,0.0,100,7.0,159.0,21.4
15,9.2,87,988.2,0.2,100,0.0,113.0,18.9
16,9.5,88,987.1,0.7,100,9.0,97.0,20.4
17,9.4,91,985.9,1.1,100,1.0,56.0,23.8
18,9.2,92,985.2,0.8,100,0.0,17.0,26.8
19,9.1,91,984.9,0.7,100,0.0,0.0,26.6
20,9.1,91,984.5,0.7,100,0.0,0.0,25.1
21,9.1,92,983.9,0.4,100,0.0,0.0,24.1
22,9.2,91,983.4,0.4,100,0.0,0.0,23.6
23,9.0,90,982.8,0.5,100,0.0,0.0,23.4
00,8.7,91,982.6,0.3,100,0.0,0.0,21.3
01,8.5,92,981.7,0.1,76,0.0,0.0,21.8
02,8.3,92,981.5,0.0,62,0.0,0.0,22.1
03,8.1,93,981.1,0.3,92,0.0,0.0,21.7
04,8.0,93,979.9,1.1,100,0.0,0.0,20.9
05,7.8,94,979.3,0.3,100,0.0,0.0,22.7
06,7.9,94,978.7,0.2,100,0.0,0.0,24.2
07,8.1,94,978.1,0.5,100,0.0,0.0,25.2
08,8.2,95,977.6,0.2,100,0.0,12.0,24.5
09,8.4,97,977.3,0.6,100,0.0,26.0,27.1
10,8.9,93,977.6,0.8,100,0.0,22.0,28.8
11,7.6,97,979.0,0.4,100,0.0,37.0,26.3
12,5.7,93,981.1,0.1,100,0.0,55.0,24.0
13,5.0,86,982.9,0.0,95,2.0,101.0,24.2
14,4.5,78,984.0,0.1,89,26.0,188.0,26.7
15,2.8,74,985.7,0.1,90,8.0,146.0,29.6
16,2.0,67,988.1,0.1,90,9.0,131.0,28.5
17,1.6,65,989.9,0.1,100,4.0,92.0,27.2
18,1.3,67,991.4,0.0,100,7.0,52.0,23.1
19,0.6,67,993.2,0.0,58,2.0,7.0,18.6
20,0.0,65,994.8,0.0,35,0.0,0.0,14.5
21,-0.6,65,995.5,0.0,50,0.0,0.0,13.1
22,-0.3,65,995.9,0.0,0,0.0,0.0,12.2
23,-0.7,66,996.7,0.0,1,0.0,0.0,14.5
00,-0.8,67,997.4,0.0,13,0.0,0.0,17.0
01,-0.7,70,997.7,0.0,16,0.0,0.0,17.4
02,-0.8,72,999.0,0.0,2,0.0,0.0,17.8
03,-1.1,73,999.7,0.0,6,0.0,0.0,18.7
04,-1.5,74,1000.7,0.0,5,0.0,0.0,18.1
05,-1.8,74,1001.5,0.0,1,0.0,0.0,16.6
06,-2.1,74,1002.7,0.0,2,0.0,0.0,16.3
07,-2.4,75,1003.6,0.0,1,0.0,0.0,15.6
08,-2.0,75,1004.7,0.0,0,29.0,24.0,15.0
09,-0.7,69,1005.9,0.0,8,125.0,65.0,18.3
10,0.4,63,1006.7,0.0,43,252.0,93.0,17.9
11,1.4,58,1007.8,0.0,44,292.0,147.0,17.7
12,2.3,54,1008.3,0.0,69,347.0,168.0,17.0
13,3.4,44,1008.4,0.0,56,407.0,158.0,14.5
14,4.3,39,1008.2,0.0,71,360.0,187.0,14.4
15,4.4,41,1008.8,0.0,64,389.0,127.0,14.8
16,4.4,42,1009.1,0.0,50,310.0,102.0,13.0
17,4.1,43,1009.2,0.0,0,191.0,81.0,10.9
18,3.1,50,1008.8,0.0,0,74.0,46.0,6.3
19,1.5,56,1009.1,0.0,0,4.0,7.0,9.1
20,-0.0,63,1009.3,0.0,10,0.0,0.0,9.2
21,-1.1,67,1009.5,0.0,0,0.0,0.0,9.0
22,-1.7,67,1009.7,0.0,2,0.0,0.0,8.6
23,-1.9,68,1009.8,0.0,3,0.0,0.0,10.1
00,-1.8,68,1010.1,0.0,19,0.0,0.0,10.4
01,-1.7,68,1010.5,0.0,29,0.0,0.0,11.9
02,-1.5,67,1010.3,0.0,7,0.0,0.0,13.0
03,-1.5,68,1010.1,0.0,1,0.0,0.0,13.4
04,-1.6,68,1009.8,0.0,11,0.0,0.0,13.7
05,-1.4,68,1010.0,0.0,23,0.0,0.0,13.7
06,-1.4,68,1010.0,0.0,16,0.0,0.0,13.7
07,-1.4,68,1009.8,0.0,5,0.0,0.0,15.5
08,-0.4,66,1009.9,0.0,0,30.0,25.0,18.0
09,1.6,60,1010.3,0.0,0,136.0,62.0,18.4
10,3.6,54,1010.1,0.0,1,269.0,82.0,20.9
11,5.4,52,1010.1,0.0,13,388.0,93.0,21.7
12,6.5,48,1009.9,0.0,5,466.0,103.0,21.3
13,7.5,46,1008.9,0.0,2,509.0,104.0,20.5
14,8.2,44,1008.2,0.0,1,497.0,102.0,20.6
15,8.6,44,1007.8,0.0,1,437.0,96.0,19.7
16,8.6,44,1006.9,0.0,0,333.0,88.0,19.0
17,8.1,48,1006.2,0.0,3,189.0,80.0,17.6
18,6.7,52,1005.7,0.0,4,76.0,47.0,16.3
19,4.9,58,1005.9,0.0,4,5.0,7.0,16.5
20,3.7,62,1006.2,0.0,4,0.0,0.0,18.1
21,3.0,64,1005.9,0.0,3,0.0,0.0,19.3
22,2.9,61,1005.6,0.0,0,0.0,0.0,18.5
23,2.4,63,1005.3,0.0,0,0.0,0.0,17.7
00,1.9,66,1005.0,0.0,0,0.0,0.0,16.6
01,1.3,69,1005.0,0.0,0,0.0,0.0,15.5
02,0.8,72,1004.4,0.0,0,0.0,0.0,14.5
03,0.4,74,1003.9,0.0,0,0.0,0.0,14.1
04,0.1,76,1003.6,0.0,0,0.0,0.0,13.0
05,-0.1,78,1003.4,0.0,5,0.0,0.0,13.5
06,-0.2,80,1003.5,0.0,25,0.0,0.0,13.7
07,-0.2,81,1003.2,0.0,15,0.0,0.0,12.8
08,0.7,80,1003.2,0.0,8,24.0,23.0,15.0
09,2.5,75,1003.2,0.0,5,97.0,72.0,16.9
10,4.5,68,1002.7,0.0,5,255.0,86.0,17.9
11,6.1,62,1002.2,0.0,14,365.0,100.0,18.4
12,7.4,58,1001.8,0.0,13,397.0,123.0,18.9
13,8.5,55,1001.0,0.0,0,383.0,152.0,18.0
14,9.6,54,1000.0,0.0,8,448.0,118.0,17.1
15,10.3,54,999.8,0.0,22,374.0,128.0,18.0
16,10.3,54,999.6,0.0,30,237.0,132.0,18.4
17,9.8,57,999.5,0.0,35,127.0,114.0,17.1
18,8.5,62,999.1,0.0,47,33.0,70.0,14.4
19,7.0,66,999.0,0.0,42,1.0,10.0,15.1
20,6.0,70,999.1,0.0,80,0.0,0.0,14.8
21,5.7,72,998.9,0.0,92,0.0,0.0,12.6
22,5.8,74,998.8,0.3,80,0.0,0.0,11.5
23,5.3,81,998.4,0.3,88,0.0,0.0,9.6
00,4.8,89,998.1,0.3,90,0.0,0.0,7.8
01,4.7,91,998.2,0.2,96,0.0,0.0,5.8
02,4.5,92,998.1,0.1,100,0.0,0.0,6.3
03,4.4,92,997.4,0.0,100,0.0,0.0,7.3
04,4.3,93,997.5,0.1,100,0.0,0.0,6.5
05,4.3,94,997.1,0.2,95,0.0,0.0,6.9
06,4.2,94,997.1,0.5,100,0.0,0.0,7.6
07,4.1,95,996.7,0.7,99,0.0,0.0,8.3
08,4.3,95,996.9,0.7,100,1.0,15.0,8.9
09,4.7,95,997.1,0.5,100,0.0,33.0,9.3
10,5.5,93,996.9,0.4,98,1.0,79.0,9.9
11,6.3,90,996.7,0.3,100,13.0,117.0,11.3
12,6.9,90,996.9,0.7,100,21.0,121.0,8.8
13,7.3,90,997.0,0.9,100,0.0,110.0,6.2
14,7.6,89,997.1,0.6,100,0.0,110.0,4.0
15,8.0,88,997.3,0.3,100,5.0,115.0,3.3
16,7.9,91,997.1,0.1,100,0.0,58.0,4.3
17,7.7,93,997.4,0.0,100,0.0,44.0,5.1
18,7.3,93,997.6,0.0,100,0.0,21.0,4.3
19,6.9,95,998.2,0.0,100,0.0,2.0,4.9
20,6.6,95,998.3,0.0,100,0.0,0.0,5.6
21,6.3,96,998.7,0.0,100,0.0,0.0,5.6
22,6.1,96,998.9,0.1,100,0.0,0.0,5.1
23,5.8,96,998.8,0.1,100,0.0,0.0,5.0
00,5.5,97,999.0,0.1,100,0.0,0.0,5.6
01,5.3,97,999.1,0.0,100,0.0,0.0,4.8
02,5.0,97,999.3,0.0,100,0.0,0.0,6.1
03,5.0,97,999.4,0.0,100,0.0,0.0,7.2
04,5.0,97,999.6,0.1,100,0.0,0.0,8.6
05,5.0,97,1000.3,0.0,100,0.0,0.0,9.2
06,5.0,96,1000.7,0.0,100,0.0,0.0,9.5
07,4.9,96,1001.1,0.0,100,0.0,0.0,10.5
08,5.0,95,1001.6,0.0,100,0.0,10.0,11.7
09,5.3,94,1002.2,0.0,100,1.0,40.0,12.9
10,5.7,89,1002.8,0.0,100,12.0,87.0,12.9
11,6.4,86,1003.1,0.0,100,43.0,133.0,12.1
12,7.0,82,1003.4,0.0,100,48.0,138.0,13.0
13,7.3,80,1003.7,0.0,100,14.0,149.0,15.9
14,7.9,76,1004.1,0.0,100,26.0,198.0,17.5
15,8.0,74,1004.7,0.0,100,22.0,193.0,18.7
16,7.7,73,1005.4,0.0,100,4.0,142.0,18.2
17,7.2,73,1006.3,0.0,100,12.0,91.0,17.4
18,6.6,75,1006.8,0.0,100,2.0,41.0,17.2
19,5.8,76,1007.4,0.0,100,0.0,5.0,17.8
20,5.3,76,1008.1,0.0,100,0.0,0.0,18.8
21,4.8,77,1008.6,0.0,100,0.0,0.0,18.4
22,4.1,77,1009.1,0.0,100,0.0,0.0,18.2
23,3.9,77,1009.3,0.0,100,0.0,0.0,18.1
00,3.7,78,1009.3,0.0,95,0.0,0.0,17.7
01,3.4,79,1009.8,0.0,90,0.0,0.0,16.0
02,3.2,80,1009.9,0.0,93,0.0,0.0,16.3
03,3.1,80,1010.2,0.0,100,0.0,0.0,16.0
04,2.8,80,1010.1,0.0,100,0.0,0.0,16.8
05,2.6,80,1010.7,0.0,100,0.0,0.0,16.8
06,2.4,80,1011.3,0.0,100,0.0,0.0,17.7
07,2.1,79,1011.5,0.0,100,0.0,1.0,19.7
08,1.9,78,1012.1,0.0,98,1.0,19.0,20.9
09,2.0,75,1012.5,0.0,93,0.0,62.0,23.2
10,2.7,70,1012.8,0.0,100,54.0,142.0,22.2
11,3.2,69,1012.9,0.0,100,35.0,185.0,21.0
12,4.4,66,1012.7,0.0,96,129.0,231.0,19.1
13,5.0,64,1013.5,0.0,100,89.0,238.0,18.6
14,5.6,63,1012.7,0.0,100,95.0,224.0,17.4
15,6.0,62,1012.9,0.0,100,43.0,216.0,17.3
16,6.2,62,1012.7,0.0,100,42.0,175.0,17.1
17,6.0,61,1012.6,0.0,100,5.0,103.0,17.3
18,5.6,63,1012.5,0.0,100,0.0,47.0,15.5
19,5.0,64,1012.5,0.0,100,0.0,8.0,14.8
20,4.5,65,1012.6,0.0,100,0.0,0.0,15.5
21,4.1,65,1012.6,0.0,100,0.0,0.0,15.4
22,3.2,63,1012.3,0.0,100,0.0,0.0,14.2
23,2.9,64,1012.1,0.0,100,0.0,0.0,12.6
00,2.5,66,1011.9,0.0,100,0.0,0.0,11.5
01,2.4,67,1012.0,0.0,100,0.0,0.0,11.5
02,2.2,68,1011.6,0.0,100,0.0,0.0,11.0
03,2.1,69,1011.2,0.0,100,0.0,0.0,10.9
04,1.9,71,1010.9,0.0,100,0.0,0.0,11.3
05,1.6,72,1010.6,0.0,100,0.0,0.0,11.6
06,1.4,73,1010.8,0.0,100,0.0,0.0,11.9
07,1.3,74,1010.8,0.0,100,0.0,1.0,11.9
08,1.6,74,1010.7,0.0,100,5.0,27.0,13.0
09,2.0,72,1010.6,0.0,100,10.0,73.0,13.3
10,2.2,73,1010.6,0.0,100,1.0,120.0,12.7
11,3.2,71,1010.4,0.0,100,48.0,162.0,11.8
12,3.8,70,1010.1,0.0,100,22.0,205.0,12.3
13,4.5,70,1010.0,0.0,100,42.0,234.0,12.0
14,5.1,69,1009.4,0.0,100,27.0,251.0,11.5
15,5.5,69,1009.2,0.0,100,35.0,215.0,10.8
16,5.7,69,1008.6,0.0,100,27.0,171.0,10.9
17,5.5,69,1008.5,0.0,100,6.0,96.0,10.5
18,5.0,73,1008.3,0.0,100,0.0,42.0,9.2
19,4.5,76,1008.4,0.0,100,0.0,7.0,7.9
20,4.0,79,1008.3,0.0,100,0.0,0.0,8.8
21,3.5,82,1008.2,0.0,100,0.0,0.0,8.3
22,2.4,84,1007.8,0.0,100,0.0,0.0,7.3
23,2.1,86,1007.8,0.0,100,0.0,0.0,6.0
00,1.7,88,1007.7,0.0,100,0.0,0.0,4.6
01,1.7,88,1008.1,0.0,100,0.0,0.0,7.1
02,1.8,87,1007.8,0.0,100,0.0,0.0,7.9
03,1.8,86,1007.2,0.0,100,0.0,0.0,7.9
04,1.7,86,1006.9,0.0,100,0.0,0.0,7.6
05,1.7,85,1006.7,0.0,100,0.0,0.0,8.0
06,1.6,85,1006.8,0.0,91,0.0,0.0,8.7
07,1.7,85,1006.8,0.0,90,0.0,1.0,8.7
08,2.1,83,1006.9,0.0,91,6.0,24.0,9.0
09,2.7,81,1006.7,0.0,92,5.0,74.0,9.2
10,2.9,80,1006.9,0.0,91,31.0,107.0,7.6
11,3.8,78,1006.7,0.0,95,34.0,188.0,7.2
12,4.7,77,1006.3,0.0,100,101.0,179.0,6.6
13,5.7,74,1005.9,0.0,95,115.0,237.0,6.3
14,6.6,73,1005.5,0.0,93,131.0,254.0,4.7
15,7.5,71,1005.4,0.0,90,192.0,242.0,5.0
16,7.6,70,1004.9,0.0,90,52.0,194.0,6.4
17,7.4,70,1004.6,0.0,90,8.0,117.0,6.0
18,7.1,71,1004.3,0.0,86,1.0,57.0,4.0
19,6.5,75,1004.5,0.0,74,1.0,11.0,6.1
20,5.2,85,1004.7,0.0,70,0.0,0.0,6.5
21,4.2,89,1004.6,0.0,69,0.0,0.0,5.9
22,2.9,93,1004.2,0.0,64,0.0,0.0,6.2
23,2.8,92,1004.0,0.0,71,0.0,0.0,4.8
00,2.5,92,1003.9,0.0,56,0.0,0.0,5.2
01,1.3,95,1003.5,0.0,55,0.0,0.0,6.4
02,0.4,97,1003.2,0.0,48,0.0,0.0,7.6
03,-0.5,98,1002.9,0.0,32,0.0,0.0,8.6
04,-0.7,98,1002.4,0.0,63,0.0,0.0,7.9
05,-0.7,98,1002.5,0.0,89,0.0,0.0,6.8
06,-0.7,99,1002.5,0.0,100,0.0,0.0,6.9
07,-0.6,99,1002.4,0.0,100,0.0,2.0,5.1
08,0.8,98,1002.4,0.0,100,3.0,49.0,7.3
09,3.1,92,1002.6,0.0,100,4.0,97.0,6.5
10,4.9,87,1002.6,0.0,100,15.0,155.0,7.6
11,5.9,82,1002.5,0.1,100,13.0,208.0,9.2
12,6.7,75,1002.5,0.1,100,27.0,217.0,9.6
13,7.3,73,1002.2,0.1,97,46.0,261.0,8.8
14,7.7,72,1002.1,0.0,100,33.0,267.0,9.4
15,7.9,72,1001.8,0.0,100,21.0,205.0,9.7
16,7.9,74,1001.3,0.0,97,33.0,144.0,8.7
17,7.6,78,1000.9,0.0,61,16.0,111.0,5.9
18,6.7,83,1001.0,0.0,68,9.0,47.0,4.8
19,5.8,87,1000.8,0.0,59,3.0,9.0,6.2
20,5.2,90,1001.5,0.0,54,0.0,0.0,6.4
21,4.7,92,1001.4,0.0,43,0.0,0.0,7.0
22,4.1,90,1001.7,0.0,30,0.0,0.0,7.6
23,3.4,93,1001.6,0.0,40,0.0,0.0,9.1
00,2.6,94,1001.6,0.0,40,0.0,0.0,9.6
01,1.7,95,1001.7,0.0,39,0.0,0.0,10.1
02,1.0,96,1001.5,0.0,29,0.0,0.0,9.8
03,0.6,97,1001.7,0.0,28,0.0,0.0,9.4
04,0.1,97,1001.6,0.0,23,0.0,0.0,9.2
05,-0.0,97,1001.9,0.0,14,0.0,0.0,9.7
06,-0.1,97,1002.2,0.0,19,0.0,0.0,9.2
07,0.1,97,1002.5,0.0,21,0.0,4.0,8.7
08,2.1,95,1003.1,0.0,12,43.0,44.0,4.7
09,5.4,89,1003.6,0.0,13,163.0,72.0,1.5
10,8.4,81,1004.1,0.0,18,275.0,101.0,1.9
11,10.8,72,1004.3,0.0,25,418.0,103.0,3.0
12,12.3,64,1004.3,0.0,27,491.0,110.0,5.0
13,13.2,58,1003.9,0.0,10,510.0,122.0,5.7
14,13.8,54,1003.8,0.0,0,392.0,174.0,6.5
15,14.2,50,1003.4,0.0,1,364.0,137.0,6.1
16,14.2,50,1003.2,0.0,2,171.0,159.0,5.6
17,13.9,54,1003.4,0.0,0,126.0,92.0,5.0
18,12.8,61,1003.4,0.0,1,49.0,45.0,7.6
19,10.6,69,1003.4,0.0,2,7.0,11.0,9.9
20,8.8,75,1003.9,0.0,2,0.0,0.0,8.5
21,7.8,77,1003.9,0.0,0,0.0,0.0,8.6
22,6.6,78,1003.9,0.0,2,0.0,0.0,9.1
23,5.9,81,1004.0,0.0,9,0.0,0.0,8.7
00,5.3,84,1004.1,0.0,14,0.0,0.0,8.1
01,4.7,86,1004.2,0.0,13,0.0,0.0,7.7
02,4.1,87,1004.1,0.0,13,0.0,0.0,7.7
03,3.9,88,1004.3,0.0,10,0.0,0.0,7.8
04,3.3,89,1004.2,0.0,21,0.0,0.0,7.9
05,2.8,90,1004.2,0.0,17,0.0,0.0,8.5
06,2.6,91,1004.4,0.0,19,0.0,0.0,8.0
07,2.4,91,1004.5,0.0,14,1.0,3.0,8.2
08,3.8,90,1004.5,0.0,6,29.0,42.0,10.0
09,7.5,78,1005.2,0.0,5,121.0,91.0,8.5
10,10.4,67,1005.3,0.0,6,284.0,104.0,9.5
11,12.6,61,1005.2,0.0,4,390.0,122.0,10.9
12,14.2,55,1004.8,0.0,5,487.0,120.0,11.5
13,15.0,52,1003.9,0.0,4,471.0,138.0,11.3
14,15.1,51,1003.3,0.0,7,346.0,123.0,10.8
15,15.5,49,1003.0,0.0,7,374.0,105.0,10.5
16,15.4,48,1002.9,0.0,4,240.0,111.0,9.9
17,15.0,53,1002.4,0.0,5,146.0,92.0,7.6
18,14.0,60,1002.2,0.0,7,43.0,62.0,6.4
19,12.1,66,1002.3,0.0,7,10.0,13.0,8.3
20,10.1,73,1002.6,0.0,11,0.0,0.0,8.9
21,8.8,79,1002.7,0.0,4,0.0,0.0,9.1
22,8.0,75,1002.7,0.0,5,0.0,0.0,9.0
23,6.9,80,1002.5,0.0,2,0.0,0.0,9.1
00,6.0,83,1002.4,0.0,1,0.0,0.0,9.3
01,5.5,85,1002.0,0.0,1,0.0,0.0,9.9
02,5.1,84,1001.8,0.0,4,0.0,0.0,10.4
03,5.0,84,1001.7,0.0,19,0.0,0.0,10.3
04,5.1,83,1001.3,0.0,44,0.0,0.0,10.4
05,5.1,82,1001.6,0.0,80,0.0,0.0,10.8
06,5.3,82,1001.4,0.0,85,0.0,0.0,11.3
07,5.5,82,1001.4,0.0,90,1.0,5.0,12.1
08,7.1,78,1001.3,0.0,89,23.0,59.0,14.2
09,9.8,72,1001.3,0.0,87,73.0,120.0,15.0
10,12.3,64,1001.1,0.0,80,207.0,151.0,16.9
11,13.9,60,1000.9,0.0,49,195.0,223.0,18.7
12,15.3,56,1000.3,0.0,18,303.0,219.0,21.5
13,16.4,52,1000.0,0.0,14,486.0,143.0,23.0
14,16.7,50,999.1,0.0,23,378.0,163.0,24.5
15,17.0,48,998.9,0.0,24,391.0,134.0,25.0
16,16.6,50,998.7,0.0,54,235.0,110.0,22.2
17,16.1,55,998.7,0.0,50,96.0,104.0,16.8
18,15.1,58,998.3,0.0,44,38.0,63.0,14.6
19,13.4,64,998.6,0.0,35,3.0,14.0,11.3
20,12.1,70,998.8,0.0,35,0.0,0.0,10.9
21,10.9,75,999.1,0.0,39,0.0,0.0,10.9
22,10.8,71,999.3,0.0,52,0.0,0.0,11.7
23,10.5,72,999.2,0.0,56,0.0,0.0,11.7
00,10.5,71,999.2,0.0,76,0.0,0.0,11.7
01,10.3,72,999.3,0.0,90,0.0,0.0,13.2
02,9.9,72,998.8,0.0,95,0.0,0.0,14.6
03,9.9,72,998.6,0.0,86,0.0,0.0,14.9
04,9.7,73,998.8,0.0,95,0.0,0.0,14.0
05,9.6,74,998.7,0.0,96,0.0,0.0,12.5
06,9.5,74,998.9,0.0,95,0.0,0.0,12.0
07,9.2,77,998.8,0.0,77,0.0,5.0,11.8
08,9.9,76,998.8,0.0,59,16.0,56.0,13.4
09,11.0,71,998.9,0.0,67,59.0,118.0,15.6
10,11.5,68,999.0,0.0,74,51.0,136.0,16.6
11,12.8,62,998.9,0.0,72,132.0,172.0,17.3
12,14.3,58,998.5,0.0,71,189.0,253.0,18.2
13,15.3,54,997.8,0.0,84,190.0,297.0,19.1
14,15.7,53,997.3,0.0,83,166.0,302.0,20.5
15,15.7,53,996.7,0.0,59,135.0,276.0,20.7
16,15.7,55,996.3,0.0,49,156.0,207.0,20.6
17,15.3,59,995.6,0.0,48,64.0,169.0,18.3
18,14.2,63,995.4,0.0,49,9.0,91.0,17.0
19,13.1,68,995.4,0.0,54,0.0,19.0,16.5
20,12.3,72,995.6,0.0,71,0.0,0.0,16.8
21,11.6,76,995.6,0.0,74,0.0,0.0,17.6
22,11.0,77,995.5,0.0,60,0.0,0.0,18.1
23,10.1,82,995.1,0.0,39,0.0,0.0,18.1
00,9.2,87,995.3,0.0,30,0.0,0.0,17.7
01,8.2,92,995.0,0.0,39,0.0,0.0,17.7
02,7.5,93,994.6,0.0,53,0.0,0.0,17.6
03,7.1,94,994.1,0.0,100,0.0,0.0,17.5
04,6.7,95,993.7,0.0,100,0.0,0.0,17.5
05,6.6,95,993.4,0.0,100,0.0,0.0,16.8
06,6.6,94,993.0,0.0,100,0.0,0.0,16.8
07,6.5,94,992.6,0.0,100,0.0,4.0,17.5
08,6.8,93,992.5,0.0,100,8.0,43.0,18.6
09,7.5,90,992.8,0.0,100,7.0,104.0,19.3
10,7.8,90,992.7,0.0,100,8.0,136.0,20.3
11,8.7,83,992.5,0.0,100,7.0,188.0,21.8
12,9.6,79,992.2,0.0,100,7.0,232.0,21.9
13,10.6,75,991.7,0.0,100,31.0,262.0,20.6
14,11.2,72,991.2,0.0,100,15.0,255.0,21.2
15,11.1,73,991.3,0.0,100,5.0,169.0,20.2
16,10.9,75,990.8,0.0,100,6.0,128.0,18.4
17,10.4,79,990.8,0.1,100,0.0,78.0,16.3
18,9.7,84,990.5,0.2,100,1.0,32.0,13.0
19,8.9,88,990.2,0.3,100,0.0,8.0,10.4
20,8.4,93,990.6,0.3,100,0.0,0.0,9.7
21,8.0,95,990.5,0.3,100,0.0,0.0,9.4
22,7.8,95,990.5,0.6,100,0.0,0.0,9.7
23,7.6,96,990.1,0.8,100,0.0,0.0,9.4
00,7.5,97,990.1,0.8,100,0.0,0.0,9.2
01,7.4,98,990.0,0.7,100,0.0,0.0,8.3
02,7.3,98,989.8,0.4,100,0.0,0.0,8.5
03,7.1,99,989.3,0.3,100,0.0,0.0,8.9
04,7.1,99,989.5,0.3,100,0.0,0.0,9.8
05,7.1,99,989.5,0.5,100,0.0,0.0,10.5
06,7.0,99,989.5,0.5,100,0.0,0.0,10.1
07,7.0,99,989.9,0.3,100,0.0,2.0,10.9
08,7.3,97,990.3,0.1,100,0.0,24.0,14.3
09,7.9,92,990.7,0.0,100,0.0,61.0,15.0
10,9.3,81,991.5,0.0,93,3.0,158.0,14.5
11,10.3,73,992.1,0.1,76,70.0,204.0,14.3
12,11.5,64,991.9,0.1,64,271.0,211.0,14.2
13,12.7,56,992.3,0.1,29,470.0,146.0,13.3
14,13.1,53,992.5,0.0,22,346.0,165.0,13.7
15,13.4,49,992.5,0.0,22,285.0,157.0,12.7
16,13.4,47,992.8,0.0,3,208.0,135.0,11.4
17,13.4,47,992.7,0.0,50,126.0,141.0,11.5
18,12.6,54,993.1,0.0,49,53.0,76.0,5.2
19,11.3,60,993.1,0.0,47,9.0,18.0,8.2
20,9.5,67,993.5,0.0,27,0.0,0.0,7.0
21,7.9,74,994.1,0.0,42,0.0,0.0,7.5
22,7.1,79,994.1,0.0,59,0.0,0.0,8.0
23,6.2,83,994.1,0.0,83,0.0,0.0,8.3
00,5.6,86,993.9,0.0,77,0.0,0.0,7.0
01,5.1,88,994.0,0.0,81,0.0,0.0,7.9
02,5.2,88,993.8,0.0,71,0.0,0.0,8.7
03,5.5,87,993.6,0.0,83,0.0,0.0,9.9
04,5.6,86,993.4,0.0,93,0.0,0.0,10.9
05,5.6,88,993.3,0.0,99,0.0,0.0,11.7
06,5.7,89,992.7,0.0,100,0.0,0.0,12.5
07,5.6,91,992.9,0.0,100,0.0,7.0,13.8
08,6.4,89,991.9,0.0,100,0.0,57.0,14.7
09,7.7,85,991.8,0.0,89,7.0,125.0,17.0
10,10.1,73,991.0,0.0,59,179.0,186.0,21.5
11,11.8,62,990.5,0.0,59,456.0,110.0,30.8
12,12.7,56,989.8,0.0,97,427.0,161.0,32.1
13,13.1,51,989.4,0.0,76,191.0,279.0,29.3
14,13.3,50,988.5,0.0,90,101.0,275.0,28.8
15,13.3,49,987.7,0.0,88,50.0,215.0,28.7
16,12.5,61,987.2,0.5,99,39.0,186.0,28.2
17,11.4,69,987.0,0.5,89,13.0,116.0,27.0
18,10.8,71,986.7,0.2,87,5.0,50.0,26.5
19,10.5,72,986.8,0.0,100,2.0,10.0,26.5
20,10.1,75,987.0,0.2,100,0.0,0.0,25.2
21,9.7,79,986.9,0.2,100,0.0,0.0,23.0
22,9.1,84,986.6,0.2,100,0.0,0.0,22.0
23,8.8,86,986.4,0.1,100,0.0,0.0,19.6
00,8.7,89,986.2,0.1,100,0.0,0.0,15.6
01,8.4,92,986.4,0.1,100,0.0,0.0,10.8
02,7.7,92,986.4,0.0,100,0.0,0.0,12.2
03,6.7,89,986.7,0.0,100,0.0,0.0,15.0
04,5.7,88,987.4,0.0,100,0.0,0.0,14.3
05,4.8,87,987.8,0.0,100,0.0,0.0,14.8
06,3.8,86,988.1,0.0,100,0.0,0.0,15.5
07,3.0,84,988.9,0.0,100,0.0,5.0,15.8
08,2.7,82,989.7,0.0,100,8.0,42.0,16.8
09,2.5,81,990.5,0.0,100,0.0,68.0,17.2
10,2.6,78,991.1,0.0,100,7.0,123.0,16.8
11,2.7,75,991.7,0.0,100,8.0,159.0,16.6
12,2.9,72,992.4,0.0,100,13.0,176.0,16.3
13,3.3,69,993.3,0.0,100,22.0,212.0,15.3
14,3.3,68,994.0,0.0,100,5.0,160.0,15.5
15,3.5,66,994.5,0.0,100,24.0,180.0,15.5
16,3.8,63,995.2,0.0,100,6.0,179.0,16.4
17,3.6,61,995.6,0.0,100,6.0,100.0,17.4
18,3.4,60,996.0,0.0,100,2.0,62.0,16.9
19,3.1,60,997.0,0.0,100,1.0,17.0,14.6
20,2.8,61,997.6,0.0,100,0.0,0.0,13.1
21,2.5,62,997.9,0.0,100,0.0,0.0,14.0
22,1.8,67,998.2,0.0,96,0.0,0.0,13.4
23,1.1,71,998.4,0.0,70,0.0,0.0,13.1
00,0.9,72,998.8,0.0,63,0.0,0.0,13.3
01,0.5,74,998.3,0.1,62,0.0,0.0,13.4
02,0.2,76,998.0,0.1,46,0.0,0.0,11.0
03,-0.3,79,998.7,0.1,62,0.0,0.0,10.3
04,-0.6,81,998.9,0.0,85,0.0,0.0,12.2
05,-0.6,82,999.0,0.0,100,0.0,0.0,15.3
06,-0.6,82,999.0,0.0,100,0.0,0.0,15.5
07,-0.2,81,999.6,0.0,100,0.0,8.0,14.0
08,0.4,76,999.4,0.0,100,8.0,55.0,18.4
09,1.0,74,999.4,0.0,100,9.0,110.0,19.1
10,1.6,71,999.4,0.0,100,1.0,144.0,19.4
